Returned ,Delivery days,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Region,Ship Date,Discount,order date,Product Name,Return Reason,Notes,Reason,Approver
no,7,265,CA-2017-125318,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,TEC-PH-10001433,Technology,Phones,328.224,4,28.7196,Central,13-06-2017 00:00:00,0.2,06-06-2017 00:00:00,Cisco Small Business SPA 502G VoIP phone,,,,
no,2,281,US-2016-161991,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,OFF-BI-10004967,Office Supplies,Binders,2.08,5,-3.432,Central,28-09-2016 00:00:00,0.8,26-09-2016 00:00:00,Round Ring Binders,,,,
no,2,282,US-2016-161991,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,TEC-PH-10001760,Technology,Phones,1114.4,7,376.11,Central,28-09-2016 00:00:00,0.2,26-09-2016 00:00:00,Bose SoundLink Bluetooth Speaker,,,,
no,4,304,US-2018-152380,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,FUR-TA-10002533,Furniture,Tables,219.075,3,-131.445,Central,23-11-2018 00:00:00,0.5,19-11-2018 00:00:00,BPI Conference Tables,,,,
no,5,306,CA-2015-130960,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,OFF-AR-10003651,Office Supplies,Art,9.84,3,2.8536,Central,04-01-2016 00:00:00,0,30-12-2015 00:00:00,Newell 350,,,,
no,4,345,US-2016-120712,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,OFF-ST-10000107,Office Supplies,Storage,88.8,4,-2.22,Central,24-12-2016 00:00:00,0.2,20-12-2016 00:00:00,Fellowes Super Stor/Drawer,,,,
no,6,371,CA-2018-104745,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,OFF-PA-10002036,Office Supplies,Paper,25.92,5,9.396,Central,04-06-2018 00:00:00,0.2,29-05-2018 00:00:00,Xerox 1930,,,,
no,6,372,CA-2018-104745,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,OFF-ST-10002205,Office Supplies,Storage,53.424,3,4.6746,Central,04-06-2018 00:00:00,0.2,29-05-2018 00:00:00,File Shuttle I and Handi-File,,,,
no,3,377,US-2017-134656,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,OFF-PA-10003039,Office Supplies,Paper,99.136,4,30.98,Central,01-10-2017 00:00:00,0.2,28-09-2017 00:00:00,Xerox 1960,,,,
no,7,379,CA-2016-130792,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,OFF-AP-10000696,Office Supplies,Appliances,8.652,3,-20.3322,Central,05-05-2016 00:00:00,0.8,28-04-2016 00:00:00,Holmes Odor Grabber,,,,
no,7,380,CA-2016-130792,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,OFF-ST-10003327,Office Supplies,Storage,23.832,3,2.6811,Central,05-05-2016 00:00:00,0.2,28-04-2016 00:00:00,Akro-Mils 12-Gallon Tote,,,,
no,7,381,CA-2016-130792,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,OFF-BI-10000309,Office Supplies,Binders,12.176,4,-18.8728,Central,05-05-2016 00:00:00,0.8,28-04-2016 00:00:00,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,,,
no,3,384,CA-2016-125395,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,TEC-AC-10004708,Technology,Accessories,41.9,2,8.799,Central,29-06-2016 00:00:00,0,26-06-2016 00:00:00,Sony 32GB Class 10 Micro SDHC R40 Memory Card,,,,
no,3,394,US-2015-134971,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,OFF-BI-10003982,Office Supplies,Binders,12.462,3,-20.5623,Central,10-06-2015 00:00:00,0.8,07-06-2015 00:00:00,Wilson Jones Century Plastic Molded Ring Binders,,,,
no,4,398,CA-2016-122259,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,OFF-SU-10002573,Office Supplies,Supplies,70.12,4,21.036,Central,04-11-2016 00:00:00,0,31-10-2016 00:00:00,"Acme 10"" Easy Grip Assistive Scissors",,,,
no,2,399,CA-2017-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,OFF-ST-10001580,Office Supplies,Storage,35.952,3,3.5952,Central,10-09-2017 00:00:00,0.2,08-09-2017 00:00:00,Super Decoflex Portable Personal File,,,,
no,2,400,CA-2017-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,FUR-BO-10004834,Furniture,Bookcases,2396.2656,4,-317.1528,Central,10-09-2017 00:00:00,0.32,08-09-2017 00:00:00,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",,,,
no,2,401,CA-2017-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,OFF-ST-10000934,Office Supplies,Storage,131.136,4,-32.784,Central,10-09-2017 00:00:00,0.2,08-09-2017 00:00:00,"Contico 72""H Heavy-Duty Storage System",,,,
no,2,402,CA-2017-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,TEC-AC-10000158,Technology,Accessories,57.584,2,0.7198,Central,10-09-2017 00:00:00,0.2,08-09-2017 00:00:00,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,,,
no,3,426,CA-2018-149160,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,FUR-FU-10003347,Furniture,Furnishings,28.4,2,11.076,Central,26-11-2018 00:00:00,0,23-11-2018 00:00:00,Coloredge Poster Frame,,,,
no,3,427,CA-2018-149160,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,OFF-BI-10001543,Office Supplies,Binders,287.92,8,138.2016,Central,26-11-2018 00:00:00,0,23-11-2018 00:00:00,GBC VeloBinder Manual Binding System,,,,
no,7,429,CA-2018-152275,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,OFF-AR-10000369,Office Supplies,Art,6.672,6,0.5004,Central,08-10-2018 00:00:00,0.2,01-10-2018 00:00:00,Design Ebony Sketching Pencil,,,,
no,2,437,CA-2017-147375,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,TEC-MA-10002937,Technology,Machines,1007.979,3,43.1991,Central,14-06-2017 00:00:00,0.3,12-06-2017 00:00:00,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",,,,
no,2,438,CA-2017-147375,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,OFF-PA-10001970,Office Supplies,Paper,313.488,7,113.6394,Central,14-06-2017 00:00:00,0.2,12-06-2017 00:00:00,Xerox 1908,,,,
no,4,439,CA-2018-130043,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,OFF-PA-10002230,Office Supplies,Paper,31.872,8,11.5536,Central,19-09-2018 00:00:00,0.2,15-09-2018 00:00:00,Xerox 1897,,,,
no,2,441,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,FUR-FU-10000246,Furniture,Furnishings,12.22,1,3.666,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,Aluminum Document Frame,,,,
no,2,442,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-ST-10000060,Office Supplies,Storage,194.94,3,23.3928,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,,,,
no,2,443,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-ST-10003058,Office Supplies,Storage,70.95,3,20.5755,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,,,,
no,2,444,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-PA-10002222,Office Supplies,Paper,91.36,4,42.0256,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,"Xerox Color Copier Paper, 11"" x 17"", Ream",,,,
no,2,445,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,FUR-CH-10002372,Furniture,Chairs,242.94,3,29.1528,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,Office Star - Ergonomically Designed Knee Chair,,,,
no,2,446,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-LA-10001317,Office Supplies,Labels,22.05,7,10.584,Central,07-09-2017 00:00:00,0,05-09-2017 00:00:00,Avery 520,,,,
no,5,447,CA-2018-154214,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,FUR-FU-10000206,Furniture,Furnishings,2.91,1,1.3677,Central,25-03-2018 00:00:00,0,20-03-2018 00:00:00,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,,,
no,4,456,CA-2017-100153,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,TEC-AC-10001772,Technology,Accessories,63.88,4,24.9132,Central,17-12-2017 00:00:00,0,13-12-2017 00:00:00,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,,,,
no,5,458,US-2017-157945,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,FUR-CH-10002331,Furniture,Chairs,747.558,3,-96.1146,Central,01-10-2017 00:00:00,0.3,26-09-2017 00:00:00,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,,,
no,5,459,US-2017-157945,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,OFF-EN-10001415,Office Supplies,Envelopes,8.928,2,3.348,Central,01-10-2017 00:00:00,0.2,26-09-2017 00:00:00,Staple envelope,,,,
no,7,468,US-2016-101399,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,FUR-FU-10002918,Furniture,Furnishings,254.744,7,-312.0614,Central,24-01-2016 00:00:00,0.6,17-01-2016 00:00:00,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,,,
no,4,469,CA-2018-154907,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,FUR-BO-10002824,Furniture,Bookcases,205.3328,2,-36.2352,Central,04-04-2018 00:00:00,0.32,31-03-2018 00:00:00,Bush Mission Pointe Library,,,,
no,4,470,US-2017-100419,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,OFF-BI-10002194,Office Supplies,Binders,4.788,3,-7.9002,Central,20-12-2017 00:00:00,0.8,16-12-2017 00:00:00,Cardinal Hold-It CD Pocket,,,,
no,2,488,CA-2015-154627,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,TEC-PH-10001363,Technology,Phones,2735.952,6,341.994,Central,31-10-2015 00:00:00,0.2,29-10-2015 00:00:00,Apple iPhone 5S,,,,
no,4,489,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,TEC-PH-10000376,Technology,Phones,7.992,1,0.5994,Central,13-06-2015 00:00:00,0.2,09-06-2015 00:00:00,Square Credit Card Reader,,,,
no,4,490,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,TEC-AC-10000303,Technology,Accessories,63.984,2,10.3974,Central,13-06-2015 00:00:00,0.2,09-06-2015 00:00:00,Logitech M510 Wireless Mouse,,,,
no,4,491,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,OFF-AR-10001953,Office Supplies,Art,70.368,2,6.1572,Central,13-06-2015 00:00:00,0.2,09-06-2015 00:00:00,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,,,
no,1,511,CA-2018-135307,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,FUR-FU-10001290,Furniture,Furnishings,126.3,3,40.416,Central,27-11-2018 00:00:00,0,26-11-2018 00:00:00,Executive Impressions Supervisor Wall Clock,,,,
no,1,512,CA-2018-135307,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,TEC-AC-10002399,Technology,Accessories,38.04,2,12.1728,Central,27-11-2018 00:00:00,0,26-11-2018 00:00:00,SanDisk Cruzer 32 GB USB Flash Drive,,,,
no,4,520,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,TEC-AC-10000171,Technology,Accessories,18.392,1,5.2877,Central,26-03-2016 00:00:00,0.2,22-03-2016 00:00:00,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",,,,
yes,4,521,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,OFF-ST-10000736,Office Supplies,Storage,129.568,2,-25.9136,Central,26-03-2016 00:00:00,0.2,22-03-2016 00:00:00,Carina Double Wide Media Storage Towers in Natural & Black,No Longer Needed,customer found cheaper item on discount site - S Kelly,customer found cheaper item on discount site,S Kelly
no,4,522,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,OFF-BI-10000285,Office Supplies,Binders,14.112,9,-21.168,Central,26-03-2016 00:00:00,0.8,22-03-2016 00:00:00,XtraLife ClearVue Slant-D Ring Binders by Cardinal,,,,
no,2,523,CA-2018-145142,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,FUR-TA-10001857,Furniture,Tables,210.98,2,21.098,Central,25-01-2018 00:00:00,0,23-01-2018 00:00:00,Balt Solid Wood Rectangular Table,,,,
no,5,537,US-2018-122637,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,OFF-BI-10002429,Office Supplies,Binders,42.616,7,-68.1856,Central,08-09-2018 00:00:00,0.8,03-09-2018 00:00:00,"Premier Elliptical Ring Binder, Black",,,,
no,2,541,CA-2015-140795,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,TEC-AC-10001432,Technology,Accessories,468.9,6,206.316,Central,03-02-2015 00:00:00,0,01-02-2015 00:00:00,Enermax Aurora Lite Keyboard,,,,
no,5,544,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,TEC-AC-10001465,Technology,Accessories,58.112,2,7.264,Central,16-05-2015 00:00:00,0.2,11-05-2015 00:00:00,SanDisk Cruzer 64 GB USB Flash Drive,,,,
no,5,545,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,TEC-PH-10002597,Technology,Phones,100.792,1,6.2995,Central,16-05-2015 00:00:00,0.2,11-05-2015 00:00:00,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,,,,
no,5,546,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,FUR-FU-10000723,Furniture,Furnishings,66.112,4,-84.2928,Central,16-05-2015 00:00:00,0.6,11-05-2015 00:00:00,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",,,,
no,2,549,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-ST-10000604,Office Supplies,Storage,250.272,9,15.642,Central,17-11-2016 00:00:00,0.2,15-11-2016 00:00:00,Home/Office Personal File Carts,,,,
no,2,550,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-BI-10004738,Office Supplies,Binders,11.364,3,-17.046,Central,17-11-2016 00:00:00,0.8,15-11-2016 00:00:00,Flexible Leather- Look Classic Collection Ring Binder,,,,
no,2,551,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-SU-10001935,Office Supplies,Supplies,8.72,5,-1.744,Central,17-11-2016 00:00:00,0.2,15-11-2016 00:00:00,Staple remover,,,,
no,4,554,CA-2018-101945,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,OFF-FA-10004248,Office Supplies,Fasteners,10.824,3,2.5707,Central,28-11-2018 00:00:00,0.2,24-11-2018 00:00:00,Advantus T-Pin Paper Clips,,,,
no,6,579,CA-2018-118640,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10002974,Office Supplies,Storage,69.712,2,8.714,Central,26-07-2018 00:00:00,0.2,20-07-2018 00:00:00,"Trav-L-File Heavy-Duty Shuttle II, Black",,,,
no,6,580,CA-2018-118640,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,FUR-FU-10001475,Furniture,Furnishings,8.792,1,-5.7148,Central,26-07-2018 00:00:00,0.6,20-07-2018 00:00:00,"Contract Clock, 14"", Brown",,,,
no,4,593,CA-2015-135405,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,OFF-AR-10004078,Office Supplies,Art,9.344,2,1.168,Central,13-01-2015 00:00:00,0.2,09-01-2015 00:00:00,Newell 312,,,,
no,4,594,CA-2015-135405,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,TEC-AC-10001266,Technology,Accessories,31.2,3,9.75,Central,13-01-2015 00:00:00,0.2,09-01-2015 00:00:00,Memorex Micro Travel Drive 8 GB,,,,
no,3,611,CA-2017-161816,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,TEC-PH-10003012,Technology,Phones,369.576,3,41.5773,Central,01-05-2017 00:00:00,0.2,28-04-2017 00:00:00,Nortel Meridian M3904 Professional Digital phone,,,,
no,3,612,CA-2017-161816,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,OFF-LA-10004345,Office Supplies,Labels,15.712,4,5.6956,Central,01-05-2017 00:00:00,0.2,28-04-2017 00:00:00,Avery 493,,,,
no,5,622,US-2015-111171,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,OFF-BI-10002103,Office Supplies,Binders,8.69,5,-14.773,Central,31-12-2015 00:00:00,0.8,26-12-2015 00:00:00,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",,,,
no,4,623,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,FUR-CH-10004853,Furniture,Chairs,301.96,2,87.5684,Central,03-12-2016 00:00:00,0,29-11-2016 00:00:00,"Global Manager's Adjustable Task Chair, Storm",,,,
no,4,624,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-AP-10000179,Office Supplies,Appliances,555.21,5,178.901,Central,03-12-2016 00:00:00,0.1,29-11-2016 00:00:00,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,,,,
no,4,625,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-ST-10001272,Office Supplies,Storage,523.48,4,130.87,Central,03-12-2016 00:00:00,0,29-11-2016 00:00:00,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",,,,
no,4,626,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-AR-10004042,Office Supplies,Art,161.82,9,46.9278,Central,03-12-2016 00:00:00,0,29-11-2016 00:00:00,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",,,,
no,4,641,CA-2017-147067,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,FUR-FU-10000732,Furniture,Furnishings,18.84,3,6.0288,Central,22-12-2017 00:00:00,0,18-12-2017 00:00:00,Eldon 200 Class Desk Accessories,,,,
no,5,644,CA-2018-106103,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,TEC-AC-10003832,Technology,Accessories,132.52,4,54.3332,Central,15-06-2018 00:00:00,0,10-06-2018 00:00:00,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,,,
no,6,646,CA-2018-126221,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,OFF-AP-10002457,Office Supplies,Appliances,209.3,2,56.511,Central,05-01-2019 00:00:00,0,30-12-2018 00:00:00,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",,,,
no,0,658,US-2017-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,FUR-CH-10001215,Furniture,Chairs,701.372,2,-50.098,Central,19-09-2017 00:00:00,0.3,19-09-2017 00:00:00,Global Troy Executive Leather Low-Back Tilter,,,,
no,0,659,US-2017-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,OFF-BI-10004654,Office Supplies,Binders,2.308,2,-3.462,Central,19-09-2017 00:00:00,0.8,19-09-2017 00:00:00,Avery Binding System Hidden Tab Executive Style Index Sets,,,,
no,4,660,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-ST-10001490,Office Supplies,Storage,999.432,7,124.929,Central,28-08-2016 00:00:00,0.2,24-08-2016 00:00:00,"Hot File 7-Pocket, Floor Stand",,,,
no,4,661,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-ST-10001511,Office Supplies,Storage,724.08,14,-135.765,Central,28-08-2016 00:00:00,0.2,24-08-2016 00:00:00,Space Solutions Commercial Steel Shelving,,,,
no,4,662,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,FUR-TA-10001768,Furniture,Tables,918.785,5,-118.1295,Central,28-08-2016 00:00:00,0.3,24-08-2016 00:00:00,Hon Racetrack Conference Tables,,,,
no,4,663,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-BI-10003981,Office Supplies,Binders,2.724,3,-4.2222,Central,28-08-2016 00:00:00,0.8,24-08-2016 00:00:00,"Avery Durable Plastic 1"" Binders",,,,
no,2,666,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,OFF-SU-10004231,Office Supplies,Supplies,23.76,3,2.079,Central,10-06-2018 00:00:00,0.2,08-06-2018 00:00:00,Acme Tagit Stainless Steel Antibacterial Scissors,,,,
no,2,667,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,OFF-PA-10000474,Office Supplies,Paper,85.056,3,28.7064,Central,10-06-2018 00:00:00,0.2,08-06-2018 00:00:00,Easy-staple paper,,,,
no,2,668,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,TEC-PH-10004042,Technology,Phones,381.576,3,28.6182,Central,10-06-2018 00:00:00,0.2,08-06-2018 00:00:00,ClearOne Communications CHAT 70 OC Speaker Phone,,,,
